text,upvotes,downvotes,student_id,comment_id
Here is a comment by student #2452 for the class with id #022929. I give it 4 difficulty and 5 quality.,0,0,2452,6216
Here is a comment by student #1473 for the class with id #022929. I give it 2 difficulty and 5 quality.,0,0,1473,6217
Here is a comment by student #3157 for the class with id #022929. I give it 1 difficulty and 4 quality.,1,0,3157,6218
Here is a comment by student #1437 for the class with id #022929. I give it 1 difficulty and 4 quality.,0,0,1437,6219
Here is a comment by student #3837 for the class with id #022929. I give it 4 difficulty and 1 quality.,3,1,3837,6220
Here is a comment by student #2765 for the class with id #014318. I give it 1 difficulty and 5 quality.,0,0,2765,6221
Here is a comment by student #3610 for the class with id #020604. I give it 3 difficulty and 5 quality.,5,0,3610,6222
Here is a comment by student #1052 for the class with id #020604. I give it 4 difficulty and 1 quality.,4,0,1052,6223
Here is a comment by student #3353 for the class with id #020604. I give it 2 difficulty and 2 quality.,5,0,3353,6224
Here is a comment by student #1101 for the class with id #020604. I give it 3 difficulty and 2 quality.,1,0,1101,6225
Here is a comment by student #1172 for the class with id #020604. I give it 1 difficulty and 5 quality.,8,1,1172,6226
Here is a comment by student #1474 for the class with id #020604. I give it 1 difficulty and 2 quality.,0,0,1474,6227
Here is a comment by student #3752 for the class with id #020604. I give it 5 difficulty and 4 quality.,7,0,3752,6228
Here is a comment by student #1895 for the class with id #020604. I give it 2 difficulty and 5 quality.,0,0,1895,6229
Here is a comment by student #3855 for the class with id #020604. I give it 2 difficulty and 2 quality.,5,2,3855,6230
Here is a comment by student #3145 for the class with id #020604. I give it 5 difficulty and 5 quality.,1,1,3145,6231
Here is a comment by student #3705 for the class with id #020604. I give it 3 difficulty and 3 quality.,7,1,3705,6232
Here is a comment by student #2265 for the class with id #020604. I give it 5 difficulty and 4 quality.,1,0,2265,6233
Here is a comment by student #3195 for the class with id #020604. I give it 5 difficulty and 1 quality.,4,0,3195,6234
Here is a comment by student #1452 for the class with id #018757. I give it 2 difficulty and 5 quality.,5,1,1452,6235
Here is a comment by student #3980 for the class with id #018757. I give it 2 difficulty and 1 quality.,6,0,3980,6236
Here is a comment by student #2055 for the class with id #018757. I give it 3 difficulty and 5 quality.,2,1,2055,6237
Here is a comment by student #2797 for the class with id #024342. I give it 2 difficulty and 5 quality.,0,0,2797,6238
Here is a comment by student #3844 for the class with id #024342. I give it 5 difficulty and 4 quality.,6,0,3844,6239
Here is a comment by student #2976 for the class with id #024342. I give it 5 difficulty and 4 quality.,0,0,2976,6240
Here is a comment by student #3446 for the class with id #024342. I give it 5 difficulty and 4 quality.,5,0,3446,6241
Here is a comment by student #3517 for the class with id #024342. I give it 3 difficulty and 1 quality.,0,2,3517,6242
Here is a comment by student #1557 for the class with id #024342. I give it 1 difficulty and 2 quality.,8,0,1557,6243
Here is a comment by student #1308 for the class with id #024342. I give it 2 difficulty and 2 quality.,0,0,1308,6244
Here is a comment by student #3945 for the class with id #024342. I give it 4 difficulty and 3 quality.,0,0,3945,6245
Here is a comment by student #2845 for the class with id #024695. I give it 3 difficulty and 2 quality.,7,0,2845,6246
Here is a comment by student #2048 for the class with id #024695. I give it 1 difficulty and 1 quality.,3,0,2048,6247
Here is a comment by student #3346 for the class with id #024695. I give it 4 difficulty and 1 quality.,0,0,3346,6248
Here is a comment by student #1352 for the class with id #003301. I give it 2 difficulty and 5 quality.,2,0,1352,6249
Here is a comment by student #2291 for the class with id #003301. I give it 1 difficulty and 1 quality.,3,0,2291,6250
Here is a comment by student #1264 for the class with id #003301. I give it 5 difficulty and 4 quality.,8,0,1264,6251
Here is a comment by student #2956 for the class with id #003301. I give it 5 difficulty and 5 quality.,3,0,2956,6252
Here is a comment by student #1237 for the class with id #003301. I give it 5 difficulty and 5 quality.,5,0,1237,6253
Here is a comment by student #3646 for the class with id #003301. I give it 1 difficulty and 1 quality.,7,0,3646,6254
Here is a comment by student #3025 for the class with id #003301. I give it 2 difficulty and 2 quality.,0,0,3025,6255
Here is a comment by student #2730 for the class with id #020769. I give it 2 difficulty and 3 quality.,0,0,2730,6256
Here is a comment by student #2013 for the class with id #020769. I give it 5 difficulty and 3 quality.,6,1,2013,6257
Here is a comment by student #2381 for the class with id #020769. I give it 4 difficulty and 3 quality.,0,0,2381,6258
Here is a comment by student #1821 for the class with id #020769. I give it 4 difficulty and 2 quality.,3,0,1821,6259
Here is a comment by student #2823 for the class with id #020769. I give it 2 difficulty and 4 quality.,0,2,2823,6260
Here is a comment by student #1801 for the class with id #013557. I give it 4 difficulty and 1 quality.,4,0,1801,6261
Here is a comment by student #1700 for the class with id #013557. I give it 2 difficulty and 5 quality.,7,2,1700,6262
Here is a comment by student #1578 for the class with id #013557. I give it 4 difficulty and 1 quality.,0,0,1578,6263
Here is a comment by student #1115 for the class with id #013557. I give it 4 difficulty and 4 quality.,1,0,1115,6264
Here is a comment by student #3377 for the class with id #013557. I give it 5 difficulty and 3 quality.,0,0,3377,6265
Here is a comment by student #2737 for the class with id #013557. I give it 4 difficulty and 5 quality.,2,0,2737,6266
Here is a comment by student #2077 for the class with id #003323. I give it 2 difficulty and 4 quality.,5,2,2077,6267
Here is a comment by student #3056 for the class with id #003323. I give it 1 difficulty and 2 quality.,5,0,3056,6268
Here is a comment by student #1047 for the class with id #003323. I give it 3 difficulty and 3 quality.,3,2,1047,6269
Here is a comment by student #2517 for the class with id #003323. I give it 2 difficulty and 2 quality.,3,0,2517,6270
Here is a comment by student #2849 for the class with id #015837. I give it 4 difficulty and 4 quality.,5,0,2849,6271
Here is a comment by student #2880 for the class with id #015837. I give it 2 difficulty and 4 quality.,1,2,2880,6272
Here is a comment by student #2610 for the class with id #015837. I give it 3 difficulty and 3 quality.,5,1,2610,6273
Here is a comment by student #2611 for the class with id #015837. I give it 3 difficulty and 3 quality.,0,2,2611,6274
Here is a comment by student #2390 for the class with id #015837. I give it 3 difficulty and 3 quality.,5,0,2390,6275
Here is a comment by student #1370 for the class with id #015837. I give it 3 difficulty and 1 quality.,5,0,1370,6276
Here is a comment by student #3161 for the class with id #015837. I give it 4 difficulty and 4 quality.,0,0,3161,6277
Here is a comment by student #3033 for the class with id #015837. I give it 1 difficulty and 2 quality.,5,0,3033,6278
Here is a comment by student #2911 for the class with id #015837. I give it 1 difficulty and 2 quality.,0,1,2911,6279
Here is a comment by student #3833 for the class with id #015837. I give it 5 difficulty and 4 quality.,0,0,3833,6280
Here is a comment by student #3781 for the class with id #015837. I give it 5 difficulty and 3 quality.,6,1,3781,6281
Here is a comment by student #1435 for the class with id #015837. I give it 3 difficulty and 3 quality.,0,0,1435,6282
Here is a comment by student #3321 for the class with id #017360. I give it 5 difficulty and 5 quality.,3,0,3321,6283
Here is a comment by student #1833 for the class with id #017360. I give it 5 difficulty and 3 quality.,8,2,1833,6284
Here is a comment by student #1141 for the class with id #017360. I give it 3 difficulty and 1 quality.,1,0,1141,6285
Here is a comment by student #2621 for the class with id #017360. I give it 5 difficulty and 4 quality.,1,2,2621,6286
Here is a comment by student #2242 for the class with id #017360. I give it 4 difficulty and 2 quality.,6,1,2242,6287
Here is a comment by student #1235 for the class with id #017360. I give it 2 difficulty and 4 quality.,0,0,1235,6288
Here is a comment by student #2302 for the class with id #017360. I give it 4 difficulty and 3 quality.,0,0,2302,6289
Here is a comment by student #2883 for the class with id #017360. I give it 4 difficulty and 2 quality.,1,0,2883,6290
Here is a comment by student #1206 for the class with id #017360. I give it 2 difficulty and 1 quality.,0,0,1206,6291
Here is a comment by student #2794 for the class with id #017360. I give it 2 difficulty and 2 quality.,6,0,2794,6292
Here is a comment by student #3605 for the class with id #017360. I give it 5 difficulty and 3 quality.,0,1,3605,6293
Here is a comment by student #3114 for the class with id #017360. I give it 5 difficulty and 4 quality.,0,0,3114,6294
Here is a comment by student #2297 for the class with id #017360. I give it 3 difficulty and 3 quality.,4,1,2297,6295
Here is a comment by student #3176 for the class with id #017360. I give it 4 difficulty and 3 quality.,0,0,3176,6296
Here is a comment by student #2034 for the class with id #024905. I give it 5 difficulty and 1 quality.,8,0,2034,6297
Here is a comment by student #1705 for the class with id #024905. I give it 3 difficulty and 3 quality.,7,1,1705,6298
Here is a comment by student #1717 for the class with id #024905. I give it 2 difficulty and 5 quality.,0,0,1717,6299
Here is a comment by student #2347 for the class with id #024905. I give it 4 difficulty and 5 quality.,0,0,2347,6300
Here is a comment by student #2544 for the class with id #022105. I give it 1 difficulty and 5 quality.,5,0,2544,6301
Here is a comment by student #1093 for the class with id #022105. I give it 1 difficulty and 4 quality.,1,0,1093,6302
Here is a comment by student #2945 for the class with id #022105. I give it 1 difficulty and 5 quality.,6,0,2945,6303
Here is a comment by student #1532 for the class with id #022105. I give it 4 difficulty and 4 quality.,8,0,1532,6304
Here is a comment by student #1114 for the class with id #022105. I give it 2 difficulty and 3 quality.,0,0,1114,6305
Here is a comment by student #1145 for the class with id #022105. I give it 5 difficulty and 1 quality.,0,0,1145,6306
Here is a comment by student #2885 for the class with id #022105. I give it 1 difficulty and 3 quality.,3,1,2885,6307
Here is a comment by student #2205 for the class with id #022105. I give it 4 difficulty and 5 quality.,2,2,2205,6308
Here is a comment by student #2885 for the class with id #025149. I give it 2 difficulty and 5 quality.,6,1,2885,6309
Here is a comment by student #3468 for the class with id #025149. I give it 3 difficulty and 1 quality.,3,0,3468,6310
Here is a comment by student #3106 for the class with id #025149. I give it 1 difficulty and 4 quality.,5,0,3106,6311
Here is a comment by student #1248 for the class with id #025149. I give it 5 difficulty and 1 quality.,1,0,1248,6312
